urn:cts:TraveLab:BT:en:Adler:token:1.1	These
urn:cts:TraveLab:BT:en:Adler:token:482.1	As
urn:cts:TraveLab:BT:en:Adler:token:482.2	to
urn:cts:TraveLab:BT:en:Adler:token:482.3	the
urn:cts:TraveLab:BT:en:Adler:token:482.4	pillar
urn:cts:TraveLab:BT:en:Adler:token:482.5	of
urn:cts:TraveLab:BT:en:Adler:token:482.6	salt
urn:cts:TraveLab:BT:en:Adler:token:482.7	,
urn:cts:TraveLab:BT:en:Adler:token:482.8	he
urn:cts:TraveLab:BT:en:Adler:token:482.9	said
urn:cts:TraveLab:BT:en:Adler:token:482.10	that
urn:cts:TraveLab:BT:en:Adler:token:482.11	he
urn:cts:TraveLab:BT:en:Adler:token:482.12	did
urn:cts:TraveLab:BT:en:Adler:token:482.13	not
urn:cts:TraveLab:BT:en:Adler:token:482.14	see
urn:cts:TraveLab:BT:en:Adler:token:482.15	it
urn:cts:TraveLab:BT:en:Adler:token:482.16	,
urn:cts:TraveLab:BT:en:Adler:token:482.17	and
urn:cts:TraveLab:BT:en:Adler:token:482.18	that
urn:cts:TraveLab:BT:en:Adler:token:482.19	it
urn:cts:TraveLab:BT:en:Adler:token:482.20	no
urn:cts:TraveLab:BT:en:Adler:token:482.21	longer
urn:cts:TraveLab:BT:en:Adler:token:482.22	existed
urn:cts:TraveLab:BT:en:Adler:token:482.23	.
urn:cts:TraveLab:BT:en:Adler:token:483.1	Nor
urn:cts:TraveLab:BT:en:Adler:token:483.2	did
urn:cts:TraveLab:BT:en:Adler:token:483.3	he
urn:cts:TraveLab:BT:en:Adler:token:483.4	see
urn:cts:TraveLab:BT:en:Adler:token:483.5	the
urn:cts:TraveLab:BT:en:Adler:token:483.6	stones
urn:cts:TraveLab:BT:en:Adler:token:483.7	which
urn:cts:TraveLab:BT:en:Adler:token:483.8	Joshua
urn:cts:TraveLab:BT:en:Adler:token:483.9	erected
urn:cts:TraveLab:BT:en:Adler:token:483.10	.
urn:cts:TraveLab:BT:en:Adler:token:483.11	107
urn:cts:TraveLab:BT:en:Adler:token:484.1	He
urn:cts:TraveLab:BT:en:Adler:token:484.2	then
urn:cts:TraveLab:BT:en:Adler:token:484.3	went
urn:cts:TraveLab:BT:en:Adler:token:484.4	to
urn:cts:TraveLab:BT:en:Adler:token:484.5	Hebron
urn:cts:TraveLab:BT:en:Adler:token:484.6	.
urn:cts:TraveLab:BT:en:Adler:token:485.1	He
urn:cts:TraveLab:BT:en:Adler:token:485.2	saw
urn:cts:TraveLab:BT:en:Adler:token:485.3	over
urn:cts:TraveLab:BT:en:Adler:token:485.4	the
urn:cts:TraveLab:BT:en:Adler:token:485.5	cave
urn:cts:TraveLab:BT:en:Adler:token:485.6	a
urn:cts:TraveLab:BT:en:Adler:token:485.7	large
urn:cts:TraveLab:BT:en:Adler:token:485.8	palace
urn:cts:TraveLab:BT:en:Adler:token:485.9	,
urn:cts:TraveLab:BT:en:Adler:token:485.10	which
urn:cts:TraveLab:BT:en:Adler:token:485.11	Abraham
urn:cts:TraveLab:BT:en:Adler:token:485.12	,
urn:cts:TraveLab:BT:en:Adler:token:485.13	our
urn:cts:TraveLab:BT:en:Adler:token:485.14	father
urn:cts:TraveLab:BT:en:Adler:token:485.15	,
urn:cts:TraveLab:BT:en:Adler:token:485.16	built
urn:cts:TraveLab:BT:en:Adler:token:485.17	.
urn:cts:TraveLab:BT:en:Adler:token:486.1	There
urn:cts:TraveLab:BT:en:Adler:token:486.2	are
urn:cts:TraveLab:BT:en:Adler:token:486.3	in
urn:cts:TraveLab:BT:en:Adler:token:486.4	it
urn:cts:TraveLab:BT:en:Adler:token:486.5	large
urn:cts:TraveLab:BT:en:Adler:token:486.6	stones
urn:cts:TraveLab:BT:en:Adler:token:486.7	of
urn:cts:TraveLab:BT:en:Adler:token:486.8	twenty-seven
urn:cts:TraveLab:BT:en:Adler:token:486.9	or
urn:cts:TraveLab:BT:en:Adler:token:486.10	twenty-eight
urn:cts:TraveLab:BT:en:Adler:token:486.11	cubits
urn:cts:TraveLab:BT:en:Adler:token:486.12	.
urn:cts:TraveLab:BT:en:Adler:token:487.1	Every
urn:cts:TraveLab:BT:en:Adler:token:487.2	corner
urn:cts:TraveLab:BT:en:Adler:token:487.3	stone
urn:cts:TraveLab:BT:en:Adler:token:487.4	is
urn:cts:TraveLab:BT:en:Adler:token:487.5	about
urn:cts:TraveLab:BT:en:Adler:token:487.6	seventy
urn:cts:TraveLab:BT:en:Adler:token:487.7	cubits
urn:cts:TraveLab:BT:en:Adler:token:487.8	.
urn:cts:TraveLab:BT:en:Adler:token:488.1	He
urn:cts:TraveLab:BT:en:Adler:token:488.2	gave
urn:cts:TraveLab:BT:en:Adler:token:488.3	to
urn:cts:TraveLab:BT:en:Adler:token:488.4	the
urn:cts:TraveLab:BT:en:Adler:token:488.5	keeper
urn:cts:TraveLab:BT:en:Adler:token:488.6	of
urn:cts:TraveLab:BT:en:Adler:token:488.7	the
urn:cts:TraveLab:BT:en:Adler:token:488.8	key
urn:cts:TraveLab:BT:en:Adler:token:488.9	of
urn:cts:TraveLab:BT:en:Adler:token:488.10	the
urn:cts:TraveLab:BT:en:Adler:token:488.11	cave
urn:cts:TraveLab:BT:en:Adler:token:488.12	a
urn:cts:TraveLab:BT:en:Adler:token:488.13	gold
urn:cts:TraveLab:BT:en:Adler:token:488.14	piece
urn:cts:TraveLab:BT:en:Adler:token:488.15	to
urn:cts:TraveLab:BT:en:Adler:token:488.16	take
urn:cts:TraveLab:BT:en:Adler:token:488.17	him
urn:cts:TraveLab:BT:en:Adler:token:488.18	to
urn:cts:TraveLab:BT:en:Adler:token:488.19	the
urn:cts:TraveLab:BT:en:Adler:token:488.20	graves
urn:cts:TraveLab:BT:en:Adler:token:488.21	of
urn:cts:TraveLab:BT:en:Adler:token:488.22	the
urn:cts:TraveLab:BT:en:Adler:token:488.23	fathers
urn:cts:TraveLab:BT:en:Adler:token:488.24	;
urn:cts:TraveLab:BT:en:Adler:token:488.25	and
urn:cts:TraveLab:BT:en:Adler:token:488.26	he
urn:cts:TraveLab:BT:en:Adler:token:488.27	opened
urn:cts:TraveLab:BT:en:Adler:token:488.28	it
urn:cts:TraveLab:BT:en:Adler:token:488.29	,
urn:cts:TraveLab:BT:en:Adler:token:488.30	and
urn:cts:TraveLab:BT:en:Adler:token:488.31	behold
urn:cts:TraveLab:BT:en:Adler:token:488.32	there
urn:cts:TraveLab:BT:en:Adler:token:488.33	was
urn:cts:TraveLab:BT:en:Adler:token:488.34	over
urn:cts:TraveLab:BT:en:Adler:token:488.35	the
urn:cts:TraveLab:BT:en:Adler:token:488.36	entrance
urn:cts:TraveLab:BT:en:Adler:token:488.37	an
urn:cts:TraveLab:BT:en:Adler:token:488.38	image
urn:cts:TraveLab:BT:en:Adler:token:488.39	,
urn:cts:TraveLab:BT:en:Adler:token:488.40	108
urn:cts:TraveLab:BT:en:Adler:token:488.41	and
urn:cts:TraveLab:BT:en:Adler:token:488.42	inside
urn:cts:TraveLab:BT:en:Adler:token:488.43	three
urn:cts:TraveLab:BT:en:Adler:token:488.44	cells
urn:cts:TraveLab:BT:en:Adler:token:488.45	.
urn:cts:TraveLab:BT:en:Adler:token:489.1	The
urn:cts:TraveLab:BT:en:Adler:token:489.2	Jews
urn:cts:TraveLab:BT:en:Adler:token:489.3	of
urn:cts:TraveLab:BT:en:Adler:token:489.4	Acco
urn:cts:TraveLab:BT:en:Adler:token:489.5	had
urn:cts:TraveLab:BT:en:Adler:token:489.6	told
urn:cts:TraveLab:BT:en:Adler:token:489.7	him
urn:cts:TraveLab:BT:en:Adler:token:489.8	previously
urn:cts:TraveLab:BT:en:Adler:token:489.9	,
urn:cts:TraveLab:BT:en:Adler:token:489.10	Beware
urn:cts:TraveLab:BT:en:Adler:token:489.11	,
urn:cts:TraveLab:BT:en:Adler:token:489.12	for
urn:cts:TraveLab:BT:en:Adler:token:489.13	they
urn:cts:TraveLab:BT:en:Adler:token:489.14	have
urn:cts:TraveLab:BT:en:Adler:token:489.15	placed
urn:cts:TraveLab:BT:en:Adler:token:489.16	three
urn:cts:TraveLab:BT:en:Adler:token:489.17	corpses
urn:cts:TraveLab:BT:en:Adler:token:489.18	at
urn:cts:TraveLab:BT:en:Adler:token:489.19	the
urn:cts:TraveLab:BT:en:Adler:token:489.20	entrance
urn:cts:TraveLab:BT:en:Adler:token:489.21	of
urn:cts:TraveLab:BT:en:Adler:token:489.22	the
urn:cts:TraveLab:BT:en:Adler:token:489.23	cave
urn:cts:TraveLab:BT:en:Adler:token:489.24	,
urn:cts:TraveLab:BT:en:Adler:token:489.25	saying
urn:cts:TraveLab:BT:en:Adler:token:489.26	that
urn:cts:TraveLab:BT:en:Adler:token:489.27	these
urn:cts:TraveLab:BT:en:Adler:token:489.28	were
urn:cts:TraveLab:BT:en:Adler:token:489.29	the
urn:cts:TraveLab:BT:en:Adler:token:489.30	patriarchs
urn:cts:TraveLab:BT:en:Adler:token:489.31	;
urn:cts:TraveLab:BT:en:Adler:token:489.32	but
urn:cts:TraveLab:BT:en:Adler:token:489.33	they
urn:cts:TraveLab:BT:en:Adler:token:489.34	are
urn:cts:TraveLab:BT:en:Adler:token:489.35	not
urn:cts:TraveLab:BT:en:Adler:token:489.36	.
urn:cts:TraveLab:BT:en:Adler:token:490.1	But
urn:cts:TraveLab:BT:en:Adler:token:490.2	the
urn:cts:TraveLab:BT:en:Adler:token:490.3	keeper
urn:cts:TraveLab:BT:en:Adler:token:490.4	of
urn:cts:TraveLab:BT:en:Adler:token:490.5	the
urn:cts:TraveLab:BT:en:Adler:token:490.6	cave
urn:cts:TraveLab:BT:en:Adler:token:490.7	said
urn:cts:TraveLab:BT:en:Adler:token:490.8	that
urn:cts:TraveLab:BT:en:Adler:token:490.9	they
urn:cts:TraveLab:BT:en:Adler:token:490.10	were
urn:cts:TraveLab:BT:en:Adler:token:490.11	.
urn:cts:TraveLab:BT:en:Adler:token:491.1	He
urn:cts:TraveLab:BT:en:Adler:token:491.2	,
urn:cts:TraveLab:BT:en:Adler:token:491.3	therefore
urn:cts:TraveLab:BT:en:Adler:token:491.4	,
urn:cts:TraveLab:BT:en:Adler:token:491.5	gave
urn:cts:TraveLab:BT:en:Adler:token:491.6	him
urn:cts:TraveLab:BT:en:Adler:token:491.7	another
urn:cts:TraveLab:BT:en:Adler:token:491.8	gold
urn:cts:TraveLab:BT:en:Adler:token:491.9	piece
urn:cts:TraveLab:BT:en:Adler:token:491.10	to
urn:cts:TraveLab:BT:en:Adler:token:491.11	take
urn:cts:TraveLab:BT:en:Adler:token:491.12	him
urn:cts:TraveLab:BT:en:Adler:token:491.13	inside
urn:cts:TraveLab:BT:en:Adler:token:491.14	the
urn:cts:TraveLab:BT:en:Adler:token:491.15	cave
urn:cts:TraveLab:BT:en:Adler:token:491.16	.
urn:cts:TraveLab:BT:en:Adler:token:492.1	He
urn:cts:TraveLab:BT:en:Adler:token:492.2	then
urn:cts:TraveLab:BT:en:Adler:token:492.3	opened
urn:cts:TraveLab:BT:en:Adler:token:492.4	it
urn:cts:TraveLab:BT:en:Adler:token:492.5	,
urn:cts:TraveLab:BT:en:Adler:token:492.6	saying
urn:cts:TraveLab:BT:en:Adler:token:492.7	,
urn:cts:TraveLab:BT:en:Adler:token:492.8	I
urn:cts:TraveLab:BT:en:Adler:token:492.9	never
urn:cts:TraveLab:BT:en:Adler:token:492.10	permitted
urn:cts:TraveLab:BT:en:Adler:token:492.11	a
urn:cts:TraveLab:BT:en:Adler:token:492.12	Gentile
urn:cts:TraveLab:BT:en:Adler:token:492.13	before
urn:cts:TraveLab:BT:en:Adler:token:492.14	to
urn:cts:TraveLab:BT:en:Adler:token:492.15	enter
urn:cts:TraveLab:BT:en:Adler:token:492.16	this
urn:cts:TraveLab:BT:en:Adler:token:492.17	gate
urn:cts:TraveLab:BT:en:Adler:token:492.18	.
urn:cts:TraveLab:BT:en:Adler:token:493.1	He
urn:cts:TraveLab:BT:en:Adler:token:493.2	then
urn:cts:TraveLab:BT:en:Adler:token:493.3	brought
urn:cts:TraveLab:BT:en:Adler:token:493.4	lights
urn:cts:TraveLab:BT:en:Adler:token:493.5	and
urn:cts:TraveLab:BT:en:Adler:token:493.6	they
urn:cts:TraveLab:BT:en:Adler:token:493.7	went
urn:cts:TraveLab:BT:en:Adler:token:493.8	inside
urn:cts:TraveLab:BT:en:Adler:token:493.9	,
urn:cts:TraveLab:BT:en:Adler:token:493.10	and
urn:cts:TraveLab:BT:en:Adler:token:493.11	had
urn:cts:TraveLab:BT:en:Adler:token:493.12	to
urn:cts:TraveLab:BT:en:Adler:token:493.13	descend
urn:cts:TraveLab:BT:en:Adler:token:493.14	steps
urn:cts:TraveLab:BT:en:Adler:token:493.15	,
urn:cts:TraveLab:BT:en:Adler:token:493.16	and
urn:cts:TraveLab:BT:en:Adler:token:493.17	before
urn:cts:TraveLab:BT:en:Adler:token:493.18	he
urn:cts:TraveLab:BT:en:Adler:token:493.19	entered
urn:cts:TraveLab:BT:en:Adler:token:493.20	the
urn:cts:TraveLab:BT:en:Adler:token:493.21	cave
urn:cts:TraveLab:BT:en:Adler:token:493.22	he
urn:cts:TraveLab:BT:en:Adler:token:493.23	had
urn:cts:TraveLab:BT:en:Adler:token:493.24	outside
urn:cts:TraveLab:BT:en:Adler:token:493.25	to
urn:cts:TraveLab:BT:en:Adler:token:493.26	descend
urn:cts:TraveLab:BT:en:Adler:token:493.27	fifteen
urn:cts:TraveLab:BT:en:Adler:token:493.28	steps
urn:cts:TraveLab:BT:en:Adler:token:493.29	.
urn:cts:TraveLab:BT:en:Adler:token:494.1	They
urn:cts:TraveLab:BT:en:Adler:token:494.2	then
urn:cts:TraveLab:BT:en:Adler:token:494.3	came
urn:cts:TraveLab:BT:en:Adler:token:494.4	to
urn:cts:TraveLab:BT:en:Adler:token:494.5	a
urn:cts:TraveLab:BT:en:Adler:token:494.6	very
urn:cts:TraveLab:BT:en:Adler:token:494.7	spacious
urn:cts:TraveLab:BT:en:Adler:token:494.8	cave
urn:cts:TraveLab:BT:en:Adler:token:494.9	.
urn:cts:TraveLab:BT:en:Adler:token:495.1	In
urn:cts:TraveLab:BT:en:Adler:token:495.2	the
urn:cts:TraveLab:BT:en:Adler:token:495.3	midst
urn:cts:TraveLab:BT:en:Adler:token:495.4	of
urn:cts:TraveLab:BT:en:Adler:token:495.5	the
urn:cts:TraveLab:BT:en:Adler:token:495.6	cave
urn:cts:TraveLab:BT:en:Adler:token:495.7	there
urn:cts:TraveLab:BT:en:Adler:token:495.8	is
urn:cts:TraveLab:BT:en:Adler:token:495.9	an
urn:cts:TraveLab:BT:en:Adler:token:495.10	entrance
urn:cts:TraveLab:BT:en:Adler:token:495.11	in
urn:cts:TraveLab:BT:en:Adler:token:495.12	the
urn:cts:TraveLab:BT:en:Adler:token:495.13	ground
urn:cts:TraveLab:BT:en:Adler:token:495.14	.
urn:cts:TraveLab:BT:en:Adler:token:496.1	The
urn:cts:TraveLab:BT:en:Adler:token:496.2	ground
urn:cts:TraveLab:BT:en:Adler:token:496.3	consists
urn:cts:TraveLab:BT:en:Adler:token:496.4	all
urn:cts:TraveLab:BT:en:Adler:token:496.5	of
urn:cts:TraveLab:BT:en:Adler:token:496.6	rock
urn:cts:TraveLab:BT:en:Adler:token:496.7	;
urn:cts:TraveLab:BT:en:Adler:token:496.8	and
urn:cts:TraveLab:BT:en:Adler:token:496.9	all
urn:cts:TraveLab:BT:en:Adler:token:496.10	the
urn:cts:TraveLab:BT:en:Adler:token:496.11	graves
urn:cts:TraveLab:BT:en:Adler:token:496.12	are
urn:cts:TraveLab:BT:en:Adler:token:496.13	in
urn:cts:TraveLab:BT:en:Adler:token:496.14	the
urn:cts:TraveLab:BT:en:Adler:token:496.15	hollow
urn:cts:TraveLab:BT:en:Adler:token:496.16	of
urn:cts:TraveLab:BT:en:Adler:token:496.17	the
urn:cts:TraveLab:BT:en:Adler:token:496.18	rock
urn:cts:TraveLab:BT:en:Adler:token:496.19	;
urn:cts:TraveLab:BT:en:Adler:token:496.20	and
urn:cts:TraveLab:BT:en:Adler:token:496.21	over
urn:cts:TraveLab:BT:en:Adler:token:496.22	that
urn:cts:TraveLab:BT:en:Adler:token:496.23	entrance
urn:cts:TraveLab:BT:en:Adler:token:496.24	,
urn:cts:TraveLab:BT:en:Adler:token:496.25	in
urn:cts:TraveLab:BT:en:Adler:token:496.26	the
urn:cts:TraveLab:BT:en:Adler:token:496.27	middle
urn:cts:TraveLab:BT:en:Adler:token:496.28	,
urn:cts:TraveLab:BT:en:Adler:token:496.29	are
urn:cts:TraveLab:BT:en:Adler:token:496.30	placed
urn:cts:TraveLab:BT:en:Adler:token:496.31	very
urn:cts:TraveLab:BT:en:Adler:token:496.32	thick
urn:cts:TraveLab:BT:en:Adler:token:496.33	iron
urn:cts:TraveLab:BT:en:Adler:token:496.34	bars
urn:cts:TraveLab:BT:en:Adler:token:496.35	,
urn:cts:TraveLab:BT:en:Adler:token:496.36	the
urn:cts:TraveLab:BT:en:Adler:token:496.37	like
urn:cts:TraveLab:BT:en:Adler:token:496.38	no
urn:cts:TraveLab:BT:en:Adler:token:496.39	man
urn:cts:TraveLab:BT:en:Adler:token:496.40	can
urn:cts:TraveLab:BT:en:Adler:token:496.41	make
urn:cts:TraveLab:BT:en:Adler:token:496.42	unless
urn:cts:TraveLab:BT:en:Adler:token:496.43	through
urn:cts:TraveLab:BT:en:Adler:token:496.44	heavenly
urn:cts:TraveLab:BT:en:Adler:token:496.45	instrumentality
urn:cts:TraveLab:BT:en:Adler:token:496.46	,
urn:cts:TraveLab:BT:en:Adler:token:496.47	and
urn:cts:TraveLab:BT:en:Adler:token:496.48	a
urn:cts:TraveLab:BT:en:Adler:token:496.49	storm-wind
urn:cts:TraveLab:BT:en:Adler:token:496.50	blows
urn:cts:TraveLab:BT:en:Adler:token:496.51	from
urn:cts:TraveLab:BT:en:Adler:token:496.52	between
urn:cts:TraveLab:BT:en:Adler:token:496.53	the
urn:cts:TraveLab:BT:en:Adler:token:496.54	holes
urn:cts:TraveLab:BT:en:Adler:token:496.55	between
urn:cts:TraveLab:BT:en:Adler:token:496.56	bar
urn:cts:TraveLab:BT:en:Adler:token:496.57	and
urn:cts:TraveLab:BT:en:Adler:token:496.58	bar
urn:cts:TraveLab:BT:en:Adler:token:496.59	.
urn:cts:TraveLab:BT:en:Adler:token:497.1	He
urn:cts:TraveLab:BT:en:Adler:token:497.2	could
urn:cts:TraveLab:BT:en:Adler:token:497.3	not
urn:cts:TraveLab:BT:en:Adler:token:497.4	enter
urn:cts:TraveLab:BT:en:Adler:token:497.5	there
urn:cts:TraveLab:BT:en:Adler:token:497.6	with
urn:cts:TraveLab:BT:en:Adler:token:497.7	lights
urn:cts:TraveLab:BT:en:Adler:token:497.8	.
urn:cts:TraveLab:BT:en:Adler:token:498.1	Then
urn:cts:TraveLab:BT:en:Adler:token:498.2	he
urn:cts:TraveLab:BT:en:Adler:token:498.3	understood
urn:cts:TraveLab:BT:en:Adler:token:498.4	that
urn:cts:TraveLab:BT:en:Adler:token:498.5	the
urn:cts:TraveLab:BT:en:Adler:token:498.6	fathers
urn:cts:TraveLab:BT:en:Adler:token:498.7	were
urn:cts:TraveLab:BT:en:Adler:token:498.8	there
urn:cts:TraveLab:BT:en:Adler:token:498.9	,
urn:cts:TraveLab:BT:en:Adler:token:498.10	and
urn:cts:TraveLab:BT:en:Adler:token:498.11	he
urn:cts:TraveLab:BT:en:Adler:token:498.12	prayed
urn:cts:TraveLab:BT:en:Adler:token:498.13	there
urn:cts:TraveLab:BT:en:Adler:token:498.14	.
urn:cts:TraveLab:BT:en:Adler:token:499.1	Whenever
urn:cts:TraveLab:BT:en:Adler:token:499.2	he
urn:cts:TraveLab:BT:en:Adler:token:499.3	bent
urn:cts:TraveLab:BT:en:Adler:token:499.4	towards
	65
urn:cts:TraveLab:BT:en:Adler:token:499.6	the
urn:cts:TraveLab:BT:en:Adler:token:499.7	mouth
urn:cts:TraveLab:BT:en:Adler:token:499.8	of
urn:cts:TraveLab:BT:en:Adler:token:499.9	the
urn:cts:TraveLab:BT:en:Adler:token:499.10	cave
urn:cts:TraveLab:BT:en:Adler:token:499.11	a
urn:cts:TraveLab:BT:en:Adler:token:499.12	storm-wind
urn:cts:TraveLab:BT:en:Adler:token:499.13	went
urn:cts:TraveLab:BT:en:Adler:token:499.14	forth
urn:cts:TraveLab:BT:en:Adler:token:499.15	and
urn:cts:TraveLab:BT:en:Adler:token:499.16	cast
urn:cts:TraveLab:BT:en:Adler:token:499.17	him
urn:cts:TraveLab:BT:en:Adler:token:499.18	backwards
urn:cts:TraveLab:BT:en:Adler:token:499.19	.
urn:cts:TraveLab:BT:en:Adler:token:500.1	At
urn:cts:TraveLab:BT:en:Adler:token:500.2	Jerusalem
urn:cts:TraveLab:BT:en:Adler:token:500.3	there
urn:cts:TraveLab:BT:en:Adler:token:500.4	is
urn:cts:TraveLab:BT:en:Adler:token:500.5	a
urn:cts:TraveLab:BT:en:Adler:token:500.6	gate
urn:cts:TraveLab:BT:en:Adler:token:500.7	,
urn:cts:TraveLab:BT:en:Adler:token:500.8	its
urn:cts:TraveLab:BT:en:Adler:token:500.9	name
urn:cts:TraveLab:BT:en:Adler:token:500.10	is
urn:cts:TraveLab:BT:en:Adler:token:500.11	,
urn:cts:TraveLab:BT:en:Adler:token:500.12	Gate
urn:cts:TraveLab:BT:en:Adler:token:500.13	of
urn:cts:TraveLab:BT:en:Adler:token:500.14	Mercy
urn:cts:TraveLab:BT:en:Adler:token:500.15	.
urn:cts:TraveLab:BT:en:Adler:token:500.16	109
urn:cts:TraveLab:BT:en:Adler:token:501.1	The
urn:cts:TraveLab:BT:en:Adler:token:501.2	gate
urn:cts:TraveLab:BT:en:Adler:token:501.3	is
urn:cts:TraveLab:BT:en:Adler:token:501.4	full
urn:cts:TraveLab:BT:en:Adler:token:501.5	of
urn:cts:TraveLab:BT:en:Adler:token:501.6	stone
urn:cts:TraveLab:BT:en:Adler:token:501.7	and
urn:cts:TraveLab:BT:en:Adler:token:501.8	lime
urn:cts:TraveLab:BT:en:Adler:token:501.9	.
urn:cts:TraveLab:BT:en:Adler:token:502.1	No
urn:cts:TraveLab:BT:en:Adler:token:502.2	Jew
urn:cts:TraveLab:BT:en:Adler:token:502.3	,
urn:cts:TraveLab:BT:en:Adler:token:502.4	and
urn:cts:TraveLab:BT:en:Adler:token:502.5	still
urn:cts:TraveLab:BT:en:Adler:token:502.6	less
urn:cts:TraveLab:BT:en:Adler:token:502.7	a
urn:cts:TraveLab:BT:en:Adler:token:502.8	Gentile
urn:cts:TraveLab:BT:en:Adler:token:502.9	,
urn:cts:TraveLab:BT:en:Adler:token:502.10	is
urn:cts:TraveLab:BT:en:Adler:token:502.11	permitted
urn:cts:TraveLab:BT:en:Adler:token:502.12	to
urn:cts:TraveLab:BT:en:Adler:token:502.13	go
urn:cts:TraveLab:BT:en:Adler:token:502.14	there
urn:cts:TraveLab:BT:en:Adler:token:502.15	.
urn:cts:TraveLab:BT:en:Adler:token:503.1	One
urn:cts:TraveLab:BT:en:Adler:token:503.2	day
urn:cts:TraveLab:BT:en:Adler:token:503.3	the
urn:cts:TraveLab:BT:en:Adler:token:503.4	Gentiles
urn:cts:TraveLab:BT:en:Adler:token:503.5	wished
urn:cts:TraveLab:BT:en:Adler:token:503.6	to
urn:cts:TraveLab:BT:en:Adler:token:503.7	remove
urn:cts:TraveLab:BT:en:Adler:token:503.8	the
urn:cts:TraveLab:BT:en:Adler:token:503.9	rubbish
urn:cts:TraveLab:BT:en:Adler:token:503.10	and
urn:cts:TraveLab:BT:en:Adler:token:503.11	open
urn:cts:TraveLab:BT:en:Adler:token:503.12	the
urn:cts:TraveLab:BT:en:Adler:token:503.13	gate
urn:cts:TraveLab:BT:en:Adler:token:503.14	,
urn:cts:TraveLab:BT:en:Adler:token:503.15	but
urn:cts:TraveLab:BT:en:Adler:token:503.16	the
urn:cts:TraveLab:BT:en:Adler:token:503.17	whole
urn:cts:TraveLab:BT:en:Adler:token:503.18	land
urn:cts:TraveLab:BT:en:Adler:token:503.19	of
urn:cts:TraveLab:BT:en:Adler:token:503.20	Israel
urn:cts:TraveLab:BT:en:Adler:token:503.21	shook
urn:cts:TraveLab:BT:en:Adler:token:503.22	,
urn:cts:TraveLab:BT:en:Adler:token:503.23	and
urn:cts:TraveLab:BT:en:Adler:token:503.24	there
urn:cts:TraveLab:BT:en:Adler:token:503.25	was
urn:cts:TraveLab:BT:en:Adler:token:503.26	a
urn:cts:TraveLab:BT:en:Adler:token:503.27	tumult
urn:cts:TraveLab:BT:en:Adler:token:503.28	in
urn:cts:TraveLab:BT:en:Adler:token:503.29	the
urn:cts:TraveLab:BT:en:Adler:token:503.30	city
urn:cts:TraveLab:BT:en:Adler:token:503.31	until
urn:cts:TraveLab:BT:en:Adler:token:503.32	they
urn:cts:TraveLab:BT:en:Adler:token:503.33	left
urn:cts:TraveLab:BT:en:Adler:token:503.34	off
urn:cts:TraveLab:BT:en:Adler:token:503.35	.
urn:cts:TraveLab:BT:en:Adler:token:504.1	There
urn:cts:TraveLab:BT:en:Adler:token:504.2	is
urn:cts:TraveLab:BT:en:Adler:token:504.3	a
urn:cts:TraveLab:BT:en:Adler:token:504.4	tradition
urn:cts:TraveLab:BT:en:Adler:token:504.5	amongst
urn:cts:TraveLab:BT:en:Adler:token:504.6	the
urn:cts:TraveLab:BT:en:Adler:token:504.7	Jews
urn:cts:TraveLab:BT:en:Adler:token:504.8	that
urn:cts:TraveLab:BT:en:Adler:token:504.9	the
urn:cts:TraveLab:BT:en:Adler:token:504.10	divine
urn:cts:TraveLab:BT:en:Adler:token:504.11	glory
urn:cts:TraveLab:BT:en:Adler:token:504.12	appeared
urn:cts:TraveLab:BT:en:Adler:token:504.13	through
urn:cts:TraveLab:BT:en:Adler:token:504.14	this
urn:cts:TraveLab:BT:en:Adler:token:504.15	gate
urn:cts:TraveLab:BT:en:Adler:token:504.16	,
urn:cts:TraveLab:BT:en:Adler:token:504.17	and
urn:cts:TraveLab:BT:en:Adler:token:504.18	that
urn:cts:TraveLab:BT:en:Adler:token:504.19	through
urn:cts:TraveLab:BT:en:Adler:token:504.20	it
urn:cts:TraveLab:BT:en:Adler:token:504.21	it
urn:cts:TraveLab:BT:en:Adler:token:504.22	would
urn:cts:TraveLab:BT:en:Adler:token:504.23	return
urn:cts:TraveLab:BT:en:Adler:token:504.24	.
urn:cts:TraveLab:BT:en:Adler:token:505.1	It
urn:cts:TraveLab:BT:en:Adler:token:505.2	is
urn:cts:TraveLab:BT:en:Adler:token:505.3	exactly
urn:cts:TraveLab:BT:en:Adler:token:505.4	opposite
urn:cts:TraveLab:BT:en:Adler:token:505.5	Mount
urn:cts:TraveLab:BT:en:Adler:token:505.6	Olivet
urn:cts:TraveLab:BT:en:Adler:token:505.7	.
urn:cts:TraveLab:BT:en:Adler:token:506.1	Mount
urn:cts:TraveLab:BT:en:Adler:token:506.2	Olivet
urn:cts:TraveLab:BT:en:Adler:token:506.3	is
urn:cts:TraveLab:BT:en:Adler:token:506.4	lower
urn:cts:TraveLab:BT:en:Adler:token:506.5	than
urn:cts:TraveLab:BT:en:Adler:token:506.6	it
urn:cts:TraveLab:BT:en:Adler:token:506.7	.
urn:cts:TraveLab:BT:en:Adler:token:507.1	Nevertheless
urn:cts:TraveLab:BT:en:Adler:token:507.2	,
urn:cts:TraveLab:BT:en:Adler:token:507.3	whoever
urn:cts:TraveLab:BT:en:Adler:token:507.4	stands
urn:cts:TraveLab:BT:en:Adler:token:507.5	on
urn:cts:TraveLab:BT:en:Adler:token:507.6	that
